271,3,1,0.431749,0.30655,0.161405,0.0444074,0.0286915,0.0206121,1,1,1,95.5058,77.051,61.9015,4,3.4,2
279,3,0,0.634565,0.44664,0.38739,0.0599732,0.0307151,0.0164793,1,1,1,60.8249,46.8088,39.3827,8,5,3
287,3,0,0.435198,0.388715,0.213013,0.0621569,0.0374407,0.0214475,1,1,1,49.4395,44.2138,39.352,7,5.2,3
295,3,0,1.71424,0.710984,0.38804,0.0437525,0.0287523,0.0146163,1,1,1,55.8258,40.6475,34.3013,8,5.4,3
303,3,0,0.756826,0.473681,0.237977,0.0571715,0.0339226,0.0135725,1,1,1,52.3479,43.6042,39.6459,8,5.4,3
311,3,0,0.486085,0.449522,0.423932,0.0467928,0.0321864,0.0184772,1,1,1,53.9533,45.5427,39.766,7,5.2,3
319,3,0,0.526423,0.441518,0.387063,0.0475768,0.0324258,0.0175955,1,1,1,54.01,46.1012,39.8804,7,5.2,3
327,3,0,1.74806,0.694418,0.387036,0.0384343,0.0286066,0.00762332,1,1,1,56.6086,45.4692,40.0253,7,5.2,3
335,3,0,0.487682,0.390975,0.161585,0.0815756,0.0376652,0.0156242,1,1,1,58.0624,47.5348,39.9263,8,5.2,3
336,3,1,0.641869,0.436896,0.184131,0.052683,0.0251934,0.010255,1,1,1,92.6953,63.499,15.3208,6,4,2
344,3,0,0.931311,0.638,0.389792,0.0505916,0.0243523,0.00629502,1,1,1,51.0929,35.2211,15.5392,7,4.4,2
352,3,0,0.750297,0.545622,0.291208,0.0623296,0.0278708,0.00836497,1,1,1,46.192,31.4736,15.4572,8,4.6,2
360,3,0,0.947191,0.598661,0.224331,0.0570839,0.0289166,0.00622301,1,1,1,53.2383,32.3217,15.3935,8,4.6,2
368,3,0,2.9986,1.42113,0.201054,0.0560332,0.0283039,0.00333396,1,1,1,54.2998,36.1202,15.1212,7,4.4,2
376,3,0,0.486148,0.463784,0.430103,0.04552,0.0275922,0.010228,1,1,1,46.204,32.9277,14.9764,7,4.6,2
384,3,0,0.769978,0.529651,0.189971,0.0642562,0.0324825,0.00719495,1,1,1,51.6788,34.6087,14.9673,7,4.6,2
392,3,0,3.23898,1.57799,0.388389,0.0455524,0.025541,0.00323496,1,1,1,52.573,34.9271,14.877,7,4.6,2
400,3,0,0.433088,0.415371,0.387036,0.051694,0.0317827,0.011236,1,1,1,46.875,33.7717,14.9312,8,4.8,2
401,4,1,1.19685,0.548416,0.314618,0.0383422,0.0205972,0.00832173,1,1,1,88.068,68.0709,40.75,4,3.71429,3
409,4,0,0.934963,0.471109,0.161583,0.054655,0.0367541,0.0167368,1,1,1,48.9605,43.2259,38.4059,8,5.71429,4
417,4,0,0.760596,0.439967,0.225085,0.0429144,0.0332329,0.0225195,1,1,1,60.0278,51.7833,45.5346,7,5,3
425,4,0,0.759293,0.504968,0.387056,0.0519863,0.0317024,0.0104952,1,1,1,57.9402,49.421,45.6258,7,5.28571,3
433,4,0,0.54847,0.375325,0.16809,0.0530652,0.0372423,0.0135701,1,1,1,55.7587,42.9576,29.2716,7,5.71429,3
441,4,0,0.755563,0.482198,0.386364,0.0621418,0.0335837,0.0175964,1,1,1,54.7976,44.4278,30.0948,8,5.71429,3
449,4,0,0.631008,0.385531,0.175146,0.0700225,0.0414409,0.016597,1,1,1,56.1943,48.6611,43.853,7,5.57143,3
457,4,0,1.23685,0.674536,0.406061,0.0541051,0.033971,0.00968521,1,1,1,57.5916,46.3734,37.331,8,6,3
465,4,0,0.551197,0.384584,0.192527,0.0641024,0.0427985,0.022125,1,1,1,54.4716,46.1218,40.2548,8,6,3
473,4,0,1.23706,0.616728,0.39216,0.0529625,0.0356006,0.0116384,1,1,1,54.4064,44.6758,38.7267,8,6.28571,3
474,4,1,0.927079,0.519929,0.212691,0.0433536,0.0250936,0.0115224,1,1,1,92.2546,74.5737,64.1527,5,3.85714,3
482,4,0,0.551851,0.416038,0.253898,0.0501608,0.0365317,0.0210212,1,1,1,52.6924,47.6767,42.6453,7,5.57143,4
490,4,0,0.484502,0.429619,0.388047,0.0474863,0.0364402,0.0229652,1,1,1,54.1118,47.9071,37.4256,7,5.57143,4
498,4,0,0.576021,0.396276,0.236088,0.0474977,0.038378,0.0195741,1,1,1,55.522,48.0566,38.5933,7,5.71429,4
506,4,0,0.630112,0.432687,0.251029,0.0611447,0.0367123,0.018897,1,1,1,56.9557,49.5125,35.8273,7,5.42857,4
514,4,0,0.638271,0.486403,0.39008,0.0497099,0.0364455,0.0240756,1,1,1,55.1139,46.807,37.4324,7,5.85714,5
522,4,0,0.551185,0.454668,0.387015,0.0537147,0.0392085,0.0258989,1,1,1,53.0923,47.9968,38.6367,7,5.85714,4
530,4,0,0.431366,0.347215,0.168002,0.0625575,0.0457289,0.0303197,1,1,1,52.1741,46.0017,40.5972,8,6.14286,4
538,4,0,0.541766,0.368723,0.16787,0.0518428,0.0453143,0.0321842,1,1,1,53.0774,45.8051,37.4508,7,6.14286,5
546,4,0,0.642952,0.347157,0.16807,0.0731443,0.0478675,0.0282167,1,1,1,53.961,43.0407,34.818,8,6.28571,5
554,4,0,0.635509,0.451227,0.383681,0.0546788,0.0421267,0.0248188,1,1,1,54.8814,48.7605,42.507,7,6,4
562,4,0,0.485039,0.351601,0.16743,0.082045,0.0485489,0.0351563,1,1,1,50.2808,45.6228,38.52,8,6.42857,4
570,4,0,0.540518,0.390999,0.175354,0.0639614,0.0441074,0.019878,1,1,1,51.3766,47.7609,42.6439,8,6.28571,4
571,4,1,3.056,1.17735,0.433844,0.0243582,0.015488,0.0033089,1,1,1,90.745,75.1735,44.1368,5,3.85714,3
579,4,0,0.728289,0.427689,0.267327,0.0519565,0.0413714,0.0284716,1,1,1,53.3801,44.7809,35.2546,7,6.14286,5
587,4,0,0.931252,0.492266,0.31534,0.050564,0.0347158,0.0228218,1,1,1,47.9156,45.2312,44.0357,7,6,5
595,4,0,0.54777,0.435675,0.236464,0.049646,0.0378126,0.0178355,1,1,1,58.6651,49.1045,44.7001,7,5.85714,4
603,4,0,0.5505,0.416921,0.266218,0.0566501,0.0384329,0.0283023,1,1,1,46.7502,43.8071,38.8374,8,6.28571,5
611,4,0,0.54983,0.423786,0.388409,0.0508254,0.039237,0.0273813,1,1,1,47.7238,45.7457,42.314,7,6.14286,5
619,4,0,0.55393,0.508023,0.394576,0.0435991,0.0336843,0.0189037,1,1,1,60.5767,49.6864,44.1631,7,6,4
627,4,0,0.429679,0.400371,0.384689,0.0627613,0.04246,0.0292065,1,1,1,52.1365,44.6608,40.0997,8,6.42857,5
635,4,0,0.754206,0.488414,0.388408,0.0655136,0.0428677,0.0198215,1,1,1,60.5133,44.6959,35.2665,8,6.71429,4
643,4,0,0.54782,0.467176,0.365319,0.0564809,0.0373629,0.0209589,1,1,1,60.4233,46.6549,35.7533,8,6.28571,4
651,4,0,0.761942,0.396543,0.223387,0.0736249,0.0449099,0.0197459,1,1,1,50.9985,46.4702,43.1715,8,6.57143,5
659,4,0,0.489286,0.422985,0.387392,0.0519813,0.0407732,0.0133846,1,1,1,51.7606,43.9097,38.2099,8,6.57143,4
667,4,0,0.479263,0.363779,0.175639,0.0801019,0.0474146,0.0250811,1,1,1,60.3767,47.9142,40.4215,8,6.57143,4
675,4,0,0.635595,0.383201,0.223514,0.0697411,0.0461829,0.0314277,1,1,1,60.2967,46.6702,35.2764,8,6.85714,4
683,4,0,0.480849,0.405756,0.225773,0.0561852,0.0438797,0.0247569,1,1,1,60.3167,46.2058,32.0729,8,6.85714,4
684,4,1,1.82566,0.684792,0.388691,0.0433073,0.0254861,0.00754482,1,1,1,88.398,77.0614,61.428,6,4.28571,3
692,4,0,0.483445,0.390858,0.269927,0.0617235,0.0446449,0.0326999,1,1,1,47.3667,41.1262,33.1962,7,6.57143,5
700,4,0,0.749045,0.500105,0.425974,0.0507794,0.0375331,0.0221324,1,1,1,51.2247,41.6258,35.6329,8,6.42857,5
708,4,0,1.25072,0.546258,0.388727,0.0516179,0.0415447,0.0180374,1,1,1,51.1683,46.1021,40.0483,7,6.28571,5
716,4,0,0.764571,0.429663,0.161115,0.0639806,0.038123,0.021812,1,1,1,51.3173,41.9861,24.6488,7,6.14286,5
724,4,0,0.435148,0.387965,0.253322,0.0568078,0.0453934,0.0330105,1,1,1,53.6591,45.8597,38.5094,7,6.42857,5
732,4,0,0.635513,0.436429,0.385696,0.0546509,0.0423186,0.0284998,1,1,1,51.0617,45.3604,39.5605,7,6.57143,6
740,4,0,0.480293,0.358521,0.175292,0.0776498,0.0497055,0.0361187,1,1,1,51.05,45.8942,38.4759,8,6.57143,5
748,4,0,0.551891,0.419383,0.220509,0.0519075,0.0402074,0.0238649,1,1,1,57.8189,44.8234,28.8283,7,6.14286,5
756,4,0,1.70045,0.599187,0.225096,0.0662267,0.0448873,0.0152123,1,1,1,53.252,47.1787,38.5596,7,6.57143,5
764,4,0,0.48665,0.409631,0.25231,0.0507758,0.0419457,0.0293705,1,1,1,51.0217,44.459,36.3573,8,6.85714,6
772,4,0,0.483474,0.40929,0.252164,0.0604843,0.0431387,0.0301431,1,1,1,53.6702,46.1997,30.9119,8,6.71429,5
780,4,0,0.543091,0.385627,0.2123,0.0708914,0.0505477,0.0341665,1,1,1,53.5707,47.4922,38.0791,8,6.71429,5
788,4,0,0.431345,0.395018,0.3877,0.0598169,0.0468428,0.0301874,1,1,1,50.9867,45.8693,34.832,8,6.71429,6
796,4,0,0.752964,0.467757,0.290018,0.069083,0.0461007,0.0285687,1,1,1,51.02,46.4863,37.265,8,6.71429,6
804,4,0,0.429272,0.369532,0.252895,0.0616057,0.0483663,0.0310163,1,1,1,53.6875,47.7679,38.5483,8,6.85714,5
805,5,1,0.751393,0.46476,0.210824,0.0364735,0.0233212,0.0122985,1,1,1,78.0893,63.9931,29.94,6,4,2
813,5,0,0.555373,0.422031,0.253316,0.0632518,0.0314634,0.00920236,1,1,1,52.9183,43.8921,30.15,9,5.33333,2
821,5,0,0.759396,0.449784,0.192104,0.0725315,0.0356183,0.00726735,1,1,1,53.8814,44.1123,29.75,9,5.55556,2
829,5,0,0.906529,0.460437,0.385359,0.0627855,0.0382368,0.00641244,1,1,1,55.0701,46.2285,29.48,8,5.44444,2
837,5,0,0.763165,0.481453,0.201606,0.0521637,0.035505,0.0102733,1,1,1,56.4864,47.5783,28.3909,8,5.33333,2
845,5,0,0.929214,0.444698,0.161762,0.061961,0.0348703,0.0102374,1,1,1,57.8803,45.3677,25.5975,8,5.44444,2
853,5,0,3.30942,0.713069,0.269282,0.0695353,0.0410393,0.00320867,1,1,1,59.2069,46.6454,36.8234,8,5.55556,2
861,5,0,0.549198,0.411477,0.201244,0.0521521,0.0356141,0.0177534,1,1,1,60.5161,43.284,24.71,8,5.77778,2
862,5,1,0.641986,0.442212,0.183852,0.0345805,0.0245618,0.0145812,1,1,1,81.813,61.6927,24.07,6,4,2
870,5,0,0.929072,0.502714,0.386361,0.0682265,0.0357204,0.00829326,1,1,1,58.4461,43.8309,23.39,8,5.44444,2
878,5,0,0.635609,0.434028,0.290956,0.0487701,0.0357309,0.00829318,1,1,1,58.4445,43.7716,23.36,8,5.55556,2
879,5,1,1.70108,0.545767,0.17569,0.0401864,0.0258004,0.00435145,1,1,1,77.2867,63.0304,29.55,6,4,2
887,5,0,0.630997,0.438099,0.251749,0.0461701,0.0318875,0.0178889,1,1,1,54.2575,45.1928,29.83,9,5.33333,2
895,5,0,1.73428,0.646399,0.388707,0.0483091,0.0337131,0.00430644,1,1,1,58.466,46.0898,29.54,8,5.33333,2
903,5,0,0.758029,0.515555,0.384008,0.070065,0.0322779,0.00735735,1,1,1,58.4604,44.075,29.56,8,5.33333,2
911,5,0,0.63733,0.43572,0.385027,0.0647012,0.0367025,0.0102824,1,1,1,58.4398,45.4894,29.3,8,5.33333,2
919,5,0,0.480848,0.393693,0.175699,0.0577341,0.0353417,0.0112455,1,1,1,51.7518,42.42,29.98,9,5.44444,2
927,5,0,2.99744,0.704495,0.385041,0.0466955,0.0330033,0.00333447,1,1,1,53.0825,42.7828,30.31,9,5.44444,2
935,5,0,1.22349,0.578944,0.386356,0.0624098,0.0336704,0.00526935,1,1,1,51.0834,42.5697,29.75,9,5.88889,2
943,5,0,1.23368,0.571517,0.223064,0.0582753,0.0337634,0.00524234,1,1,1,54.2075,44.2464,29.78,9,5.55556,2
951,5,0,3.10236,0.768494,0.387048,0.0622988,0.0357367,0.00328934,1,1,1,54.1425,42.345,29.56,9,5.77778,2
959,5,0,0.760694,0.424337,0.14942,0.096779,0.0391377,0.00725835,1,1,1,51.0859,43.6585,29.89,9,5.55556,2
967,5,0,3.03854,0.696862,0.237349,0.0664599,0.0375049,0.00331642,1,1,1,48.9925,43.6654,29.24,9,5.77778,2
975,5,0,0.637412,0.433851,0.270651,0.0740018,0.0415627,0.00918435,1,1,1,51.1042,41.2753,29.79,9,6.11111,2
976,5,1,1.76813,0.63735,0.252726,0.0444087,0.0238318,0.0092836,1,1,1,81.7442,63.7547,39.1763,6,4,2
984,5,0,0.746604,0.424701,0.192199,0.061082,0.0383189,0.0073576,1,1,1,54.0519,45.3752,38.1161,9,5.55556,2
985,5,1,0.764428,0.462773,0.167802,0.0464858,0.0272271,0.0102916,1,1,1,81.8121,64.3593,39.0776,6,4,2
993,5,0,0.925432,0.508365,0.267552,0.0595119,0.0355463,0.0102557,1,1,1,51.1375,42.5173,34.4778,9,5.66667,2
1001,5,0,0.646652,0.430952,0.225897,0.0815279,0.0387489,0.00818571,1,1,1,55.587,47.6819,38.407,9,5.44444,2
1009,5,0,0.553256,0.460494,0.167494,0.0573161,0.0352035,0.0101836,1,1,1,53.6775,45.4839,35.514,9,5.55556,2
1017,5,0,1.80446,0.584345,0.388039,0.0670989,0.03645,0.00421673,1,1,1,51.0949,44.5363,35.8262,9,5.66667,2
1025,5,0,0.759318,0.44453,0.29191,0.0763149,0.0376636,0.0112097,1,1,1,51.0586,43.7775,30.4465,9,5.77778,2
1033,5,0,1.74096,0.580536,0.33794,0.0508318,0.0352517,0.00429758,1,1,1,49.9027,46.5866,38.4662,9,5.55556,2
1041,5,0,0.919629,0.472609,0.386042,0.0523389,0.0342072,0.00634958,1,1,1,51.1049,43.3958,32.188,9,5.88889,2
1049,5,0,0.629269,0.428933,0.212533,0.0782196,0.0418896,0.00835658,1,1,1,55.58,43.5443,31.5343,9,6,2
1057,5,0,0.933104,0.477936,0.175702,0.0569414,0.0378653,0.00831158,1,1,1,52.755,44.8185,36.0213,9,5.66667,2
1065,5,0,1.22672,0.525731,0.31176,0.067123,0.0359565,0.00526073,1,1,1,64.79,47.0887,38.9691,9,5.55556,2
1073,5,0,0.548473,0.376093,0.182739,0.0661395,0.0395563,0.0238891,1,1,1,53.8,42.7392,33.3183,9,5.55556,2
1081,5,0,0.54643,0.412923,0.269616,0.0598493,0.0358935,0.0112546,1,1,1,49.6557,42.4907,35.5895,9,5.66667,2
1089,4,0,0.554637,0.425856,0.387396,0.0620328,0.0428065,0.0122627,1,1,1,51.3013,42.1836,35.8627,9,6.57143,2
1097,4,0,0.483467,0.410331,0.367451,0.074968,0.0409319,0.0102736,1,1,1,49.9899,43.4789,38.0174,9,6.28571,2
1105,4,0,3.14575,0.8134,0.239268,0.0789412,0.0414629,0.00327156,1,1,1,51.1348,42.6506,36.1131,9,6.42857,2
1113,4,0,0.556717,0.420614,0.201337,0.0538223,0.04081,0.0218672,1,1,1,47.101,42.1004,37.681,9,6.42857,2
1114,4,1,0.888071,0.484099,0.25301,0.0442297,0.0268457,0.00922968,1,1,1,81.7917,69.1607,42.37,6,4.14286,2
1122,4,0,0.485025,0.41763,0.385344,0.0578079,0.0370124,0.0117331,1,1,1,53.2715,45.1322,37.2492,8,5.71429,2
1130,4,0,0.931072,0.507129,0.270809,0.0593182,0.0368043,0.00730063,1,1,1,58.4001,43.3385,27.435,8,5.85714,2
1138,4,0,1.22671,0.448372,0.16794,0.0690933,0.0404846,0.00526075,1,1,1,58.4285,45.713,39.5796,8,5.85714,2
1146,4,0,0.480862,0.396633,0.269293,0.0613574,0.0439182,0.0122807,1,1,1,58.4598,45.5065,36.7574,8,5.85714,2
1154,4,0,0.631081,0.454982,0.284613,0.0577286,0.0373434,0.011931,1,1,1,58.4696,45.2456,38.555,8,6.14286,2
1162,4,0,0.759384,0.467194,0.387714,0.0508232,0.0355669,0.0112186,1,1,1,58.4854,46.6926,38.4235,8,6,2
1170,4,0,3.16822,0.745828,0.202333,0.0676187,0.0428895,0.00326254,1,1,1,58.474,44.6754,37.0584,8,6.28571,2
1178,4,0,0.486648,0.392787,0.225206,0.0528465,0.0397178,0.0112637,1,1,1,46.138,41.5469,37.4115,8,6.14286,2
1186,4,0,1.68799,0.607841,0.18281,0.0567436,0.0405299,0.00436969,1,1,1,49.7667,45.2744,37.8648,8,6.14286,2
1194,4,0,0.756766,0.52121,0.365025,0.0628898,0.0362284,0.0103187,1,1,1,54.199,45.9647,34.5179,8,5.71429,2
1202,4,0,0.747847,0.503541,0.288514,0.0663164,0.0395255,0.00734869,1,1,1,55.1877,48.3843,37.9338,8,5.71429,2
1210,4,0,0.48031,0.426865,0.38873,0.0548806,0.0384646,0.0103456,1,1,1,57.4504,46.4113,38.3182,8,5.85714,2
1218,4,0,0.639212,0.440582,0.203369,0.0548513,0.0396876,0.00825771,1,1,1,50.8654,43.9062,38.2098,8,5.85714,2
1226,4,0,0.560946,0.440155,0.386029,0.0752153,0.0403199,0.0102736,1,1,1,58.8179,44.9331,38.2492,9,6,2
1234,4,0,2.89944,0.800056,0.386373,0.0687862,0.0402201,0.00337958,1,1,1,49.4916,45.2133,38.2492,9,5.85714,2
1242,4,0,0.554627,0.380878,0.183093,0.0655768,0.0407781,0.0122627,1,1,1,55.0271,46.4726,38.3971,8,5.57143,2
1243,4,1,1.76057,0.628311,0.388024,0.0330894,0.0206179,0.00427199,1,1,1,95.445,80.9936,62.17,5,3.42857,2
1251,4,0,0.483428,0.400005,0.211689,0.0489168,0.0338256,0.0174605,1,1,1,47.6475,41.4446,34.315,8,5.28571,3
1259,4,0,0.744199,0.493583,0.388734,0.0379098,0.028455,0.00737491,1,1,1,58.2494,41.6284,13.2309,8,4.85714,2
